Dynamite Van	(646) 300-4358	"155 E 2nd        (between Avenue A & Avenue B)
New York, NY 10009
            Neighborhoods: East Village, Alphabet City"	15	DynamiteVan.com	Accepts Credit Cards:No	Mon-Sun 8 am - 12 am	4.5	yelp.com/biz/dynamite-van-new-york
Marcelo's Man and Van New York	(646) 397-1041	"244 Fifth AveSte 244Manhattan, NY 10001
            Neighborhoods: Chelsea, Midtown West"	9	marcelomanwithvannyc.com	Accepts Credit Cards:No		3	yelp.com/biz/marcelos-man-and-van-new-york-manhattan
All Star Moving and Storage, Inc.	(718) 643-4705	"2525 Tilden Ave        (between Veronica Pl & Lott St)
Brooklyn, NY 11226Serving Brooklyn and surrounding area
            Neighborhood: Flatbush"	45	allstarnewyork.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 5 pmSat 8 am - 12 pm	4.5	yelp.com/biz/all-star-moving-and-storage-inc-brooklyn-2
Samson Moving & Storage	(212) 752-5040	"264 E BroadwaySte C-1503New York, NY 10002Serving New York and surrounding area
            Neighborhood: Lower East Side"	1	samsonmoving.com		Mon-Sun 9 am - 7 pm	4	yelp.com/biz/samson-moving-and-storage-new-york
Adonis W  NYC movers	(347) 785-5769	"Manhattan, NY 10022Serving Manhattan and surrounding area
            Neighborhood: Midtown East"	10			Mon-Sun 8 am - 11 pm	5	yelp.com/biz/adonis-w-nyc-movers-manhattan
Big Apple Moving	(212) 505-1861	"83 3rd Ave        (between Dean St & Bergen St)
            Neighborhood: Boerum Hill"	19	BigAppleMoving.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 5 pm	3.5	yelp.com/biz/big-apple-moving-brooklyn-2
Gar Hing Moving	(718) 236-1892	"13 42nd St        (at 1st Ave)
            Neighborhood: Sunset Park"	12	garhingmoving.com	Accepts Credit Cards:No	Mon-Sun 9 am - 8 pm	4	yelp.com/biz/gar-hing-moving-brooklyn
Last Minute Movers	(888) 215-2334	"2544 Crescent StAstoria, NY 11102
            Neighborhood: Astoria"	2	lastminutemovers.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 6 pmSat-Sun 9 am - 5 pm	5	yelp.com/biz/last-minute-movers-astoria
Strong Van Man	(718) 810-4423	New York, NY	4		Accepts Credit Cards:No	Mon-Sun 6 am - 5:30 am	5	yelp.com/biz/strong-van-man-new-york
VanVoom	(347) 878-6683	New York, NY 10009Serving New York and surrounding area	9	vanvoom.com			4	yelp.com/biz/vanvoom-new-york
Molloy Bros Moving & Storage	(212) 564-9561	"450 Fashion AveNew York, NY 10123Serving New York and surrounding area
            Neighborhood: Midtown West"	6	molloybros.com		Mon-Thu 7 am - 5 pm	3	yelp.com/biz/molloy-bros-moving-and-storage-new-york-2
Scanio Moving & Storage	(212) 722-6850	"1433 1st Ave        (between 74th St & 75th St)
            Neighborhoods: Yorkville, Upper East Side"	13	scaniomoving.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 6 pmSat-Sun 10 am - 5 pm	4	yelp.com/biz/scanio-moving-and-storage-new-york-2
Mighty Van Moving	(347) 699-7551	"122 Starr St        (between Knickerbocker Ave & Irving Ave)
Brooklyn, NY 11237Serving Brooklyn and surrounding area
            Neighborhood: Bushwick"	9	mightyvan.com	Accepts Credit Cards:No	Mon-Sun 8 am - 5:30 am	4.5	yelp.com/biz/mighty-van-moving-brooklyn
Clean Cut Movers NYC	(646) 867-3685	"325 E 6 StNew York, NY 10003Serving New York and surrounding area
            Neighborhood: East Village"	88	CleanCutMoversNYC.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 7 pm	4	yelp.com/biz/clean-cut-movers-nyc-new-york-6
Bob's Movers	(646) 535-3010	"244 5th AveSte 200New York, NY 10037
            Neighborhood: Flatiron"	1				5	yelp.com/biz/bobs-movers-new-york
iMoveGREEN	(212) 688-8888	"31 W 34th StSte 501        (between 5th Ave & Avenue Of The Americas)
            Neighborhood: Midtown West"	13	imovegreen.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 7 pmSat 9 am - 5 pm	3.5	yelp.com/biz/imovegreen-new-york
GAK moving company	(347) 706-5313	New York, NY	7	gakmovingcompany.com/?page_id=2	Accepts Credit Cards:No		3.5	yelp.com/biz/gak-moving-company-new-york
FlatRate Moving	(212) 988-9292	"555 W 25th St3rd Fl        (between 11th Ave & 10th Ave)
New York, NY 10001Serving New York and surrounding area
            Neighborhood: Chelsea"	129	flatrate.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 8 pmSat-Sun 9 am - 5 pm	4	yelp.com/biz/flatrate-moving-new-york
Sterling Moving & Storage	(718) 721-5900	"2302 24th AveNew York, NY 11102
            Neighborhood: Astoria"	4	thesterlingmove.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 7 pmSat 9 am - 5 pmSun 10 am - 4 pm	4.5	yelp.com/biz/sterling-moving-and-storage-new-york
Chinese Movers	(347) 856-8582	Brooklyn, NY 11220Serving Brooklyn and surrounding area	12	citymove.com/Movers/Chinese--Mover…	Accepts Credit Cards:No	Mon-Sun 6 am - 10 pm	4.5	yelp.com/biz/chinese-movers-brooklyn
All States Van Lines	(646) 340-1732	"336 E 86th St        (between 1st Ave & 2nd Ave)
Manhattan, NY 10028
            Neighborhoods: Yorkville, Upper East Side"	3	allstatesvanlines.com/new-york-int…		Mon-Fri 9 am - 5 pm	5	yelp.com/biz/all-states-van-lines-manhattan
Big Piano Movers Inc	(718) 429-4900	"7219 48th AveFlushing, NY 11377
            Neighborhood: Woodside"	3	thebigpianomovers.com			5	yelp.com/biz/big-piano-movers-inc-flushing
Four A's Movers	(877) 781-9550	New York City, NY 10036Serving New York City and surrounding area	6	fouramovers.com	Accepts Credit Cards:Yes	Mon-Sun 6 am - 1 am	5	yelp.com/biz/four-as-movers-new-york-city-2
Divine Moving & Storage	(212) 244-4011	"845 3rd Ave6Fl        (between 51st St & 52nd St)
New York, NY 10022Serving New York and surrounding area
            Neighborhood: Midtown East"	24	divinemoving.com	Accepts Credit Cards:Yes	Mon-Sun 7 am - 7 pm	3	yelp.com/biz/divine-moving-and-storage-new-york-2
Kevin's Van Service	(646) 266-3885	Astoria, NY 11105Serving Astoria and surrounding area	32	freewebs.com/kevinsvanservice/kevi…	Accepts Credit Cards:Yes	Mon-Sun 9 am - 8 pm	4.5	yelp.com/biz/kevins-van-service-astoria
Sun Teen Day Movers	(718) 238-9802	"2061 73rd St        (between 21st Ave & 20th Ave)
            Neighborhood: Bensonhurst"	9		Accepts Credit Cards:Yes	Mon-Sun 6 am - 12 am	5	yelp.com/biz/sun-teen-day-movers-brooklyn
Sanho Moving	(718) 238-1530	"327 100th St        (between 4th Ave & 3rd Ave)
Brooklyn, NY 11209Serving Brooklyn and surrounding area
            Neighborhoods: Fort Hamilton, Bay Ridge"	12		Accepts Credit Cards:No	Mon-Sun 9 am - 12 am	4.5	yelp.com/biz/sanho-moving-brooklyn
Seamen's Moving & Delivery	(212) 997-1117	"400 E 71st St        (between York Ave & 1st Ave)
New York, NY 10021Serving New York and surrounding area
            Neighborhood: Upper East Side"	8	seamensmoving.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 6 pmSat 9 am - 5 pmSun 9 am - 4 pm	4	yelp.com/biz/seamens-moving-and-delivery-new-york
Prime Movers	(347) 455-5913	"183 NormanBrooklyn, NY 11222Serving Brooklyn and surrounding area
            Neighborhood: Greenpoint"	35	primemoversnyc.tumblr.com	Accepts Credit Cards:No	Mon-Sun 8 am - 7 pm	4.5	yelp.com/biz/prime-movers-brooklyn-5
Oz Moving & Storage	(212) 452-6683	"1382 3rd AveNew York, NY 10075
            Neighborhoods: Yorkville, Upper East Side"	31	ozmoving.com	Accepts Credit Cards:Yes		3.5	yelp.com/biz/oz-moving-and-storage-new-york-5
Lift NYC Moving Company	(347) 450-5438	"3 Sheridan SqNew York, NY 10014
            Neighborhood: West Village"	18		Accepts Credit Cards:No		5	yelp.com/biz/lift-nyc-moving-company-new-york-2
C & C Movers	(347) 819-7740	New York, NY 10026	6				5	yelp.com/biz/c-and-c-movers-new-york
Empire Movers	(212) 365-8367	"6736 80th StMiddle Village, NY 11379Serving Middle Village and surrounding area
            Neighborhood: Middle Village"	9	goempiremovers.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 8 pm	4.5	yelp.com/biz/empire-movers-middle-village-3
KP Moving & Delivery Services	(718) 813-6524	"7822 65th StGlendale, NY 11385Serving Glendale and surrounding area
            Neighborhood: Glendale"	6		Accepts Credit Cards:No	Mon-Sun 7 am - 11 pm	5	yelp.com/biz/kp-moving-and-delivery-services-glendale
NYcityVAN	(212) 242-1500	New York, NY 10036Serving New York and surrounding area	210	nycityvan.com	Accepts Credit Cards:Yes	Mon-Sun 6 am - 12 am	4.5	yelp.com/biz/nycityvan-new-york-5
Value Movers	(347) 264-5143	"3110 31st AveSte 100Astoria, NY 11106Serving Astoria and surrounding area
            Neighborhood: Astoria"	27	value-movers.com	Accepts Credit Cards:Yes	Mon-Sun 8 am - 11:30 pm	4.5	yelp.com/biz/value-movers-astoria-4
Smooth Move NYC	(917) 862-0781	Cypress Ave & Stanhope StBrooklyn, NY 11237Serving Brooklyn and surrounding area	8	MovingHelp.com/SmoothMoveNYC	Accepts Credit Cards:Yes	Mon-Sun 7 am - 8 pm	5	yelp.com/biz/smooth-move-nyc-brooklyn-2
Moving Man, Inc.	(212) 281-4300	"347 5th AveSte 1402-566        (between 33rd St & 34th St)
New York, NY 10016Serving New York and surrounding area
            Neighborhoods: Midtown West, Koreatown, Midtown East"	20	movingmaninc.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 5:30 pmSat 9 am - 12 pm	4	yelp.com/biz/moving-man-inc-new-york-4
Movage Moving + Storage	(718) 292-7000	135 Lincoln AveBronx, NY 10454Serving Bronx and surrounding area	20	movage-moving.com	Accepts Credit Cards:Yes		5	yelp.com/biz/movage-moving-storage-bronx
Flat Price Movers	(212) 288-2883	"222 W 37th St.        (between 7th Ave & 8th Ave)
New York, NY 10018
            Neighborhood: Midtown West"	6	flatpricemovers.com	Accepts Credit Cards:Yes		4.5	yelp.com/biz/flat-price-movers-new-york
Movers Not Shakers	(718) 243-0221	481 Van Brunt StSte 10ABrooklyn, NY 11231Serving Brooklyn and surrounding area	30	moversnotshakers.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 4 pm	4	yelp.com/biz/movers-not-shakers-brooklyn
Veteran Movers NYC	(347) 737-8611	Brooklyn, NY 11211Serving Brooklyn and surrounding area	64	veteranmoversnyc.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 6 pm	5	yelp.com/biz/veteran-movers-nyc-brooklyn-2
Moore Moving Express, Inc.	(212) 744-6683	"1531 York Ave        (between 80th St & 81st St)
New York, NY 10028Serving New York and surrounding area
            Neighborhoods: Yorkville, Upper East Side"	23	mooremovingservices.com	Accepts Credit Cards:Yes		4.5	yelp.com/biz/moore-moving-express-inc-new-york
Dumbo Moving & Storage	(718) 222-8282	"15 N Oxford St        (between Park Ave & Flushing Ave)
Brooklyn, NY 11205Serving Brooklyn and surrounding area"	141	dumbomoving.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 8 pmSat-Sun 8 am - 6 pm	4.5	yelp.com/biz/dumbo-moving-and-storage-brooklyn-3
Rabbit Movers	(718) 852-2352	"33 Washington St        (between Water St & Plymouth St)
            Neighborhood: Gowanus"	196	rabbitmovers.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5 pmSat-Sun 10 am - 4 pm	4.5	yelp.com/biz/rabbit-movers-brooklyn
S&D Moving	(646) 484-9880	"2075 1st Ave        (between 108th St & 107th St)
            Neighborhood: East Harlem"	29	sdmovingco.com	Accepts Credit Cards:Yes	Mon-Sun 7 am - 7 pm	4.5	yelp.com/biz/s-and-d-moving-new-york
Round City Moving & Handyman Services	(917) 975-9801	"224 W 29th St        (between 7th Ave & 8th Ave)
            Neighborhoods: Chelsea, Midtown West"	11	roundcitymoving.com	Accepts Credit Cards:Yes	Mon-Sun 6 am - 12 am	3.5	yelp.com/biz/round-city-moving-and-handyman-services-new-york-2
Everyday Movers	(917) 873-4169	"1921 63rd StSte 3        (between 19th Ave & 20th Ave)
            Neighborhood: Bensonhurst"	28	everydaymovers.com	Accepts Credit Cards:Yes	Mon-Sun 6 am - 3 am	5	yelp.com/biz/everyday-movers-brooklyn
365 Movers	(917) 676-2832	"220 Throop Ave        (between Myrtle Ave & Park Ave)
New York, NY 11206Serving New York and surrounding area
            Neighborhood: Bedford Stuyvesant"	11			Mon-Sun 5 am - 11 pm	4	yelp.com/biz/365-movers-new-york
College Educated Movers	(646) 957-5271	Brooklyn, NY 11206	132	collegeeducatedmovers.com	Accepts Credit Cards:No	Mon-Sun 12 am - 12 am	4.5	yelp.com/biz/college-educated-movers-brooklyn
Rainbow Movers, Inc	(718) 875-9420	"324 Douglass St        (between 3rd Ave & 4th Ave)
            Neighborhood: Gowanus"	6	rainbowmoversny.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 6 pmSat 9 am - 12 pm	5	yelp.com/biz/rainbow-movers-inc-brooklyn
Gorilla Bins	(347) 699-2467	New York, NY 11222Serving New York and surrounding area	15	gorillabins.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 9 pm	4.5	yelp.com/biz/gorilla-bins-new-york
NYC Green Line Movers	(718) 499-0505	"88 9th St        (at 2nd Ave)
New York, NY 11215"	15	nycgreenlinemovers.com	Accepts Credit Cards:Yes		5	yelp.com/biz/nyc-green-line-movers-new-york
Pro Movers	(646) 641-0664	Manhattan, NY 10276Serving Manhattan and surrounding area	10		Accepts Credit Cards:Yes	Mon-Sun 8:30 am - 8:30 pm	5	yelp.com/biz/pro-movers-manhattan-2
RVS Moving & Delivery Service	(917) 698-9473	"142-30 61st RdFlushing, NY 11369Serving Flushing and surrounding area
            Neighborhoods: Kew Gardens Hills, Flushing"	35	rvsmovinganddeliveryservice.com	Accepts Credit Cards:No	Mon 9 am - 5 pm	5	yelp.com/biz/rvs-moving-and-delivery-service-flushing
Om Moving	(212) 365-4933	"88 9th St        (between Henry St & Hicks St)
            Neighborhood: Gowanus"	17	ommoving.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 7 pmSat-Sun 10 am - 5 pm	5	yelp.com/biz/om-moving-brooklyn-2
Maxi Moving	(718) 644-9279	"186 Highlawn Ave        (between 7th St & 6th St)
            Neighborhood: Gravesend"	41	maximoving.com	Accepts Credit Cards:Yes		4.5	yelp.com/biz/maxi-moving-brooklyn-2
Excellent Quality Movers	(888) 846-6683	"106 Ferris St        (between Van Dyke St & Coffey St)
            Neighborhood: Red Hook"	128	eqmovers.com	Accepts Credit Cards:Yes	Mon-Fri 7:30 am - 6 pmSat 8:30 am - 6 pmSun 9 am - 6 pm	4.5	yelp.com/biz/excellent-quality-movers-brooklyn-2
Intense Movers	(718) 915-1552	"19 Hope St        (between Roebling St & Havemeyer St)
            Neighborhood: Williamsburg - North Side"	205	intensemovers.com	Accepts Credit Cards:No	Mon-Sun 9 am - 6 pm	4.5	yelp.com/biz/intense-movers-brooklyn
Big John's Moving	(212) 734-3300	"1602 1st Ave        (between 83rd St & 84th St)
New York, NY 10028
            Neighborhoods: Yorkville, Upper East Side"	25	bigjohnsmoving.com	Accepts Credit Cards:No		4.5	yelp.com/biz/big-johns-moving-new-york-2
Call Paul to Haul	(646) 785-7145	New York, NY 11211	30	callpaultohaul.com	Accepts Credit Cards:No	Mon-Sat 8 am - 8 pm	5	yelp.com/biz/call-paul-to-haul-new-york
Dan's Moving Service	(702) 540-0510	Brooklyn, NYServing Brooklyn and surrounding area	28	dans-moving.com	Accepts Credit Cards:No	Mon-Sun 7 am - 11:30 pm	4.5	yelp.com/biz/dans-moving-service-brooklyn
Horizon Moving, Inc.	(212) 486-6683	"133 W 24th St        (between 7th Ave & Avenue Of The Americas)
            Neighborhood: Chelsea"	24	horizonmovingny.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 6 pm	5	yelp.com/biz/horizon-moving-inc-new-york-2
Shea Moving	(718) 932-1204	"33-44 83rd StJackson Heights, NY 11372Serving Jackson Heights and surrounding area
            Neighborhood: Jackson Heights"	39	sheamoving.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 5 pm	5	yelp.com/biz/shea-moving-jackson-heights-3
Suburban Solutions Moving & Junk Removal	(917) 697-4555	"519 Smith St        (between Centre St & Garnet St)
            Neighborhoods: Carroll Gardens, Gowanus"	35	suburbansolutions.com	Accepts Credit Cards:Yes	Mon-Sat 7 am - 10 pmSun 9 am - 5 pm	4.5	yelp.com/biz/suburban-solutions-moving-and-junk-removal-brooklyn-2
Katz Moving	(718) 310-3990	"52 Ten Eyck St        (between Lorimer St & Leonard St)
Brooklyn, NY 11206Serving Brooklyn and surrounding area
            Neighborhood: East Williamsburg"	10	katzmoving.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 7 pmSat-Sun 10 am - 6 pm	5	yelp.com/biz/katz-moving-brooklyn
Sweet Lou Moves You	(407) 399-4211	"99 Grattan St        (between Knickerbocker Ave & Porter Ave)
            Neighborhoods: East Williamsburg, Bushwick"	83	loumovesyou.com	Accepts Credit Cards:Yes	Mon-Sun 8 am - 11 pm	4.5	yelp.com/biz/sweet-lou-moves-you-brooklyn-2
NYC Moves	(347) 610-1928	"155 E 4th St        (between 1st Ave & Avenue A)
            Neighborhoods: East Village, Alphabet City"	31		Accepts Credit Cards:No		4.5	yelp.com/biz/nyc-moves-new-york
Hells Kitchen Movers	(917) 267-2498	"New York, NY 10036
            Neighborhoods: Hell's Kitchen, Midtown West"	13		Accepts Credit Cards:No	Mon 7 am - 8 pmTue-Sun 8 am - 8 pm	4	yelp.com/biz/hells-kitchen-movers-new-york
Wooly Mammoth Movers	(917) 549-9489	"335 Franklin Ave        (between Greene Ave & Clifton Pl)
Brooklyn, NY 11238
            Neighborhoods: Bedford Stuyvesant, Clinton Hill"	14		Accepts Credit Cards:No	Mon-Sun 7 am - 10:30 pm	5	yelp.com/biz/wooly-mammoth-movers-brooklyn
Greenbaum Expert Moving	(908) 433-5085	"470 Prospect Ave        (between W Prospect Park & 8th Ave)
Brooklyn, NY 11215
            Neighborhoods: South Slope, Windsor Terrace"	70	greenbaumexpertmoving.com/#quote	Accepts Credit Cards:Yes	Mon-Sun 8 am - 11 pm	4.5	yelp.com/biz/greenbaum-expert-moving-brooklyn
Moving Your Way	(718) 788-4920	"584 6th Ave#4        (between 16th St & 8th Ave)
            Neighborhood: South Slope"	38	movingyourway.com	Accepts Credit Cards:No		4.5	yelp.com/biz/moving-your-way-brooklyn
Rob the Mover	(646) 657-8628	"312 W 20th St        (between 9th Ave & 8th Ave)
New York City, NY 10011Serving New York City and surrounding area
            Neighborhood: Chelsea"	90	robthemover.com	Accepts Credit Cards:Yes	Mon-Sun 7 am - 9 pm	4.5	yelp.com/biz/rob-the-mover-new-york-city
American Records Management Inc	(515) 278-9191	10400 Hickman RdClive, IA 50325						yelp.com/biz/american-records-management-inc-clive
Atlas Van Lines Agent	(515) 278-9191	10400 Hickman RdClive, IA 50325		atlasworldgroup.com				yelp.com/biz/atlas-van-lines-agent-clive
American Moving Services Inc	(515) 278-9191	10400 Hickman RdClive, IA 50325						yelp.com/biz/american-moving-services-inc-clive
Pkg's	(515) 224-1923	10201 University AveClive, IA 50325		pkgspro.com				yelp.com/biz/pkgs-clive
Ups Store the	(515) 270-4555	8657 Douglas AveUrbandale, IA 50322						yelp.com/biz/ups-store-the-urbandale
Executive Auto Shippers LLC	(847) 557-0200	7309 SE 6th AvePleasant Hill, IA 50327		executiveautoshippers.com		Mon-Fri 9 am - 5 pm		yelp.com/biz/executive-auto-shippers-llc-pleasant-hill
Ace Moving & Storage Inc	(515) 225-6464	1800 Industrial CirWest Des Moines, IA 50265		allied.com				yelp.com/biz/ace-moving-and-storage-inc-west-des-moines
Mayflower Transit Agency	(515) 223-8329	523 S 18th StWest Des Moines, IA 50265						yelp.com/biz/mayflower-transit-agency-west-des-moines
ABF U-Pack Moving	(855) 240-3502	1001 Se Lorenz DriveAnkeny, IA 50021		upack.com		Mon-Fri 7 am - 8 pmSat 9 am - 4 pm		yelp.com/biz/abf-u-pack-moving-ankeny-2
Combined Relocation Services Llc	(515) 276-6674	11305 Meredith DrUrbandale, IA 50322						yelp.com/biz/combined-relocation-services-llc-urbandale
Island Movers Inc	(808) 832-4000	4397 Lawehana StHonolulu, HI 96818		islandmovers.com				yelp.com/biz/island-movers-inc-honolulu
ABF U-Pack Moving	(800) 355-1696	"2282 Hoonee PlHonolulu, HI 96819
            Neighborhood: Kalihi"		upack.com				yelp.com/biz/abf-u-pack-moving-honolulu
Packaging Store	(808) 843-8098	"2282 Hoonee PlHonolulu, HI 96819
            Neighborhood: Kalihi"		gopackagingstore.com				yelp.com/biz/packaging-store-honolulu
Handle With Care Packaging Store	(808) 843-8098	"2282 Hoonee PlHonolulu, HI 96819
            Neighborhood: Kalihi"						yelp.com/biz/handle-with-care-packaging-store-honolulu
Student's With A Truck	(808) 226-9446	"2266 Liliha StHonolulu, HI 96817
            Neighborhood: Kalihi"						yelp.com/biz/students-with-a-truck-honolulu
Kano Trucking Service	(808) 845-2170	"1412 Iao LnHonolulu, HI 96817
            Neighborhood: Kalihi"						yelp.com/biz/kano-trucking-service-honolulu
